HA_CLASS,rainfall_thresh_in,datetime_uct,valid_period_hrs,pop12_perc,qpf_in,prob_close_perc,flag
Bruns_5,2,2020-10-23,24,1,0,0,production
Bruns_6,2,2020-10-23,24,1,0,0,production
NH_2,2,2020-10-23,24,1,0,0,production
NH_4,2.5,2020-10-23,24,1,0,0,production
PND_1,2.5,2020-10-23,24,1,0,0,production
PND_5,2.5,2020-10-23,24,1,0,0,production
PND_6,3,2020-10-23,24,1,0,0,production
Onsl_7,1.5,2020-10-23,24,0.98,0,0,production
Onsl_6B,1.5,2020-10-23,24,0.11,0,0,production
Onsl_5,1.5,2020-10-23,24,0,0,0,production
Onsl_4,1.5,2020-10-23,24,0,0,0,production
Onsl_1,3,2020-10-23,24,0,0,0,production
MU_5A,1.5,2020-10-23,24,0,0,0,production
MU_7,1.5,2020-10-23,24,0,0,0,production
MU_10,3,2020-10-23,24,0,0,0,production
MU_11,1,2020-10-23,24,0,0,0,production
MU_12,1.5,2020-10-23,24,0,0,0,production
MU_14,3,2020-10-23,24,0,0,0,production
MU_15,1.5,2020-10-23,24,0,0,0,production
MU_16B,2,2020-10-23,24,0,0,0,production
BS_2,3,2020-10-23,24,0,0,0,production
BS_4,3,2020-10-23,24,0,0,0,production
BS_3,2.5,2020-10-23,24,0,0,0,production
BS_5,2.5,2020-10-23,24,0,0,0,production
BS_8,2.5,2020-10-23,24,0,0,0,production
BS_9,3,2020-10-23,24,0,0,0,production
BS_11,3,2020-10-23,24,0,0,0,production
BS_13,3,2020-10-23,24,0,0,0,production
BS_12,2.5,2020-10-23,24,0,0,0,production
MU_13,3,2020-10-23,24,0,0,0,production
Neuse_7,4,2020-10-23,24,0,0,0,production
JB_3,4,2020-10-23,24,0,0,0,production
PAM_6,4,2020-10-23,24,0,0,0,production
PAM_7,4,2020-10-23,24,0,0,0,production
NB_6,4,2020-10-23,24,0,0,0,production
NPT_3,1.5,2020-10-23,24,0,0,0,production
NH_6,2,2020-10-23,24,1,0,0,production
NR_1,1.5,2020-10-23,24,0,0,0,production
Sandy_1,4,2020-10-23,24,0,0,0,production
Onsl_2,3,2020-10-23,24,0,0,0,production
NH_3,3,2020-10-23,24,1,0,0,production
Onsl_3,3,2020-10-23,24,0,0,0,production
CL_4A,4,2020-10-23,24,0,0,0,production
OBX_4A,4,2020-10-23,24,0,0,0,production
OBX_4B,4,2020-10-23,24,0,0,0,production
Stump_1,4,2020-10-23,24,0,0,0,production
OBX_9B,4,2020-10-23,24,0,0,0,production
BS_14,2.5,2020-10-23,24,0,0,0,production
OBX_9A,4,2020-10-23,24,0,0,0,production
OBX_10A,4,2020-10-23,24,0,0,0,production
NR_8B,3,2020-10-23,24,0,0,0,production
NR_6,1.5,2020-10-23,24,0,0,0,production
BS_1,2.5,2020-10-23,24,0,0,0,production
BS_10,2.5,2020-10-23,24,0,0,0,production
PAM_1,4,2020-10-23,48,4,0,0,production
Pungo_1,4,2020-10-23,48,4,0,0,production
Hyde_6,4,2020-10-23,48,4,0,0,production
OBX_3,4,2020-10-23,48,2,0,0,production
Bruns_1,1,2020-10-23,48,8,0,0,production
Bruns_2,1,2020-10-23,48,7.15,0,0,production
Bruns_7,1,2020-10-23,48,7,0,0,production
Bruns_8,4,2020-10-23,48,7,0,0,production
NHP_2,3,2020-10-23,48,7,0,0,production
PAM_6A,4,2020-10-23,48,4,0,0,production
NR_5,1.5,2020-10-23,48,4,0,0,production
NR_9,4,2020-10-23,48,4,0,0,production
JB_1A,2,2020-10-23,48,4,0,0,production
CL_3,4,2020-10-23,48,4,0,0,production
Bruns_3,1.5,2020-10-23,48,7,0,0,production
Bruns_4A,2,2020-10-23,48,7,0,0,production
NH_1,2,2020-10-23,48,7,0,0,production
NH_5,3,2020-10-23,48,7,0,0,production
NH_7,2,2020-10-23,48,7,0,0,production
PND_2,3,2020-10-23,48,7,0,0,production
PND_4,3,2020-10-23,48,7,0,0,production
PND_3,2.5,2020-10-23,48,7,0,0,production
NHP_1,2.5,2020-10-23,48,7,0,0,production
Onsl_6A,1.5,2020-10-23,48,3.18,0,0,production
MU_2,1.5,2020-10-23,48,3,0,0,production
MU_3,3,2020-10-23,48,3,0,0,production
MU_1,1.5,2020-10-23,48,3,0,0,production
MU_4,1.5,2020-10-23,48,3,0,0,production
MU_6B,3,2020-10-23,48,3,0,0,production
MU_6C,3,2020-10-23,48,3,0,0,production
MU_8,1.5,2020-10-23,48,3,0,0,production
MU_5B,1.5,2020-10-23,48,3,0,0,production
MU_9,3,2020-10-23,48,3,0,0,production
MU_6A,3,2020-10-23,48,3,0,0,production
MU_15A,1.5,2020-10-23,48,3,0,0,production
MU_16A,2,2020-10-23,48,3,0,0,production
MU_17,3,2020-10-23,48,3,0,0,production
BS_13B,3,2020-10-23,48,3,0,0,production
BS_6,3,2020-10-23,48,3,0,0,production
BS_7,2.5,2020-10-23,48,3,0,0,production
BS_15,3,2020-10-23,48,3.64,0,0,production
PAM_6B,4,2020-10-23,48,4,0,0,production
OBX_1,4,2020-10-23,48,2,0,0,production
PAM_2,4,2020-10-23,48,4,0,0,production
PAM_4,4,2020-10-23,48,4,0,0,production
PAM_5,4,2020-10-23,48,4,0,0,production
Hyde_3,4,2020-10-23,48,4,0,0,production
Neuse_2,4,2020-10-23,48,4,0,0,production
Neuse_3,4,2020-10-23,48,4,0,0,production
Neuse_6,4,2020-10-23,48,4,0,0,production
Neuse_4,4,2020-10-23,48,4,0,0,production
Neuse_1,4,2020-10-23,48,4,0,0,production
Neuse_8,4,2020-10-23,48,4,0,0,production
PAM_3,4,2020-10-23,48,4,0,0,production
Hyde_5,4,2020-10-23,48,4,0,0,production
Hyde_4,4,2020-10-23,48,4,0,0,production
Hyde_2,4,2020-10-23,48,4,0,0,production
Hyde_1,4,2020-10-23,48,3.54,0,0,production
LS_1,4,2020-10-23,48,3,0,0,production
OBX_2,4,2020-10-23,48,2,0,0,production
OBX_5A,4,2020-10-23,48,3,0,0,production
OBX_6,4,2020-10-23,48,3.24,0,0,production
OBX_5,4,2020-10-23,48,2.22,0,0,production
CL_4B,4,2020-10-23,48,4,0,0,production
CL_2,4,2020-10-23,48,4,0,0,production
OBX_7,4,2020-10-23,48,4,0,0,production
OBX_8,4,2020-10-23,48,4,0,0,production
OBX_10B,4,2020-10-23,48,4,0,0,production
CL_1,4,2020-10-23,48,4,0,0,production
NB_4,2,2020-10-23,48,4,0,0,production
NB_3,2,2020-10-23,48,4,0,0,production
NB_1,1.5,2020-10-23,48,4,0,0,production
NB_2,2,2020-10-23,48,4,0,0,production
NB_5,4,2020-10-23,48,4,0,0,production
JB_2,2,2020-10-23,48,4,0,0,production
JB_1,2,2020-10-23,48,4,0,0,production
NR_2,1.5,2020-10-23,48,4,0,0,production
NR_8A,3,2020-10-23,48,4,0,0,production
NR_10,4,2020-10-23,48,4,0,0,production
JB_4,4,2020-10-23,48,4,0,0,production
NR_3,1.5,2020-10-23,48,4,0,0,production
NR_4,1.5,2020-10-23,48,4,0,0,production
NR_7,1.5,2020-10-23,48,4,0,0,production
NPT_1,1,2020-10-23,48,4,0,0,production
NPT_2A,1,2020-10-23,48,4,0,0,production
NPT_2B,1,2020-10-23,48,4,0,0,production
NPT_4,1.5,2020-10-23,48,4,0,0,production
NPT_5,1.5,2020-10-23,48,4,0,0,production
Bruns_3A,1.5,2020-10-23,48,7,0,0,production
Bruns_4,2.5,2020-10-23,48,7,0,0,production
Bruns_5,2,2020-10-23,48,7,0,0,production
Bruns_6,2,2020-10-23,48,7,0,0,production
NH_2,2,2020-10-23,48,7,0,0,production
NH_4,2.5,2020-10-23,48,7,0,0,production
PND_1,2.5,2020-10-23,48,7,0,0,production
PND_5,2.5,2020-10-23,48,7,0,0,production
PND_6,3,2020-10-23,48,7,0,0,production
Onsl_7,1.5,2020-10-23,48,6.94,0,0,production
Onsl_6B,1.5,2020-10-23,48,3.44,0,0,production
Onsl_5,1.5,2020-10-23,48,3,0,0,production
Onsl_4,1.5,2020-10-23,48,3,0,0,production
Onsl_1,3,2020-10-23,48,3,0,0,production
MU_5A,1.5,2020-10-23,48,3,0,0,production
MU_7,1.5,2020-10-23,48,3,0,0,production
MU_10,3,2020-10-23,48,3,0,0,production
MU_11,1,2020-10-23,48,3,0,0,production
MU_12,1.5,2020-10-23,48,3,0,0,production
MU_14,3,2020-10-23,48,3,0,0,production
MU_15,1.5,2020-10-23,48,3,0,0,production
MU_16B,2,2020-10-23,48,3,0,0,production
BS_2,3,2020-10-23,48,3,0,0,production
BS_4,3,2020-10-23,48,3,0,0,production
BS_3,2.5,2020-10-23,48,3,0,0,production
BS_5,2.5,2020-10-23,48,3,0,0,production
BS_8,2.5,2020-10-23,48,3,0,0,production
BS_9,3,2020-10-23,48,3,0,0,production
BS_11,3,2020-10-23,48,3,0,0,production
BS_13,3,2020-10-23,48,3,0,0,production
BS_12,2.5,2020-10-23,48,3,0,0,production
MU_13,3,2020-10-23,48,3,0,0,production
Neuse_7,4,2020-10-23,48,4,0,0,production
JB_3,4,2020-10-23,48,4,0,0,production
PAM_6,4,2020-10-23,48,4,0,0,production
PAM_7,4,2020-10-23,48,4,0,0,production
NB_6,4,2020-10-23,48,4,0,0,production
NPT_3,1.5,2020-10-23,48,4,0,0,production
NH_6,2,2020-10-23,48,7,0,0,production
NR_1,1.5,2020-10-23,48,4,0,0,production
Sandy_1,4,2020-10-23,48,2.97,0,0,production
Onsl_2,3,2020-10-23,48,3,0,0,production
NH_3,3,2020-10-23,48,7,0,0,production
Onsl_3,3,2020-10-23,48,3,0,0,production
CL_4A,4,2020-10-23,48,4,0,0,production
OBX_4A,4,2020-10-23,48,2,0,0,production
OBX_4B,4,2020-10-23,48,2,0,0,production
Stump_1,4,2020-10-23,48,2,0,0,production
OBX_9B,4,2020-10-23,48,3.11,0,0,production
BS_14,2.5,2020-10-23,48,3,0,0,production
OBX_9A,4,2020-10-23,48,3.6,0,0,production
OBX_10A,4,2020-10-23,48,4,0,0,production
NR_8B,3,2020-10-23,48,4,0,0,production
NR_6,1.5,2020-10-23,48,4,0,0,production
BS_1,2.5,2020-10-23,48,3,0,0,production
BS_10,2.5,2020-10-23,48,3,0,0,production
PAM_1,4,2020-10-23,72,46.66,0.41,0,production
Pungo_1,4,2020-10-23,72,46.59,0.39,0,production
Hyde_6,4,2020-10-23,72,45.99,0.37,0,production
OBX_3,4,2020-10-23,72,43,0.27,0,production
Bruns_1,1,2020-10-23,72,34.8,0.14,0,production
Bruns_2,1,2020-10-23,72,34.99,0.12,0,production
Bruns_7,1,2020-10-23,72,34,0.1,0,production
Bruns_8,4,2020-10-23,72,31.14,0.08,0,production
NHP_2,3,2020-10-23,72,32.03,0.11,0,production
PAM_6A,4,2020-10-23,72,46,0.38,0,production
NR_5,1.5,2020-10-23,72,45,0.16,0,production
NR_9,4,2020-10-23,72,44.44,0.16,0,production
JB_1A,2,2020-10-23,72,44,0.14,0,production
CL_3,4,2020-10-23,72,43.59,0.15,0,production
Bruns_3,1.5,2020-10-23,72,35,0.12,0,production
Bruns_4A,2,2020-10-23,72,34.26,0.12,0,production
NH_1,2,2020-10-23,72,31.99,0.1,0,production
NH_5,3,2020-10-23,72,32.69,0.11,0,production
NH_7,2,2020-10-23,72,32,0.12,0,production
PND_2,3,2020-10-23,72,32,0.11,0,production
PND_4,3,2020-10-23,72,31.57,0.12,0,production
PND_3,2.5,2020-10-23,72,31.82,0.11,0,production
NHP_1,2.5,2020-10-23,72,32.48,0.11,0,production
Onsl_6A,1.5,2020-10-23,72,49.16,0.26,0.2,production
MU_2,1.5,2020-10-23,72,49,0.26,0.2,production
MU_3,3,2020-10-23,72,49,0.26,0,production
MU_1,1.5,2020-10-23,72,49,0.27,0.2,production
MU_4,1.5,2020-10-23,72,49,0.27,0.2,production
MU_6B,3,2020-10-23,72,49,0.27,0,production
MU_6C,3,2020-10-23,72,49,0.27,0,production
MU_8,1.5,2020-10-23,72,49,0.23,0.1,production
MU_5B,1.5,2020-10-23,72,48.95,0.26,0.2,production
MU_9,3,2020-10-23,72,48.97,0.23,0,production
MU_6A,3,2020-10-23,72,48.67,0.25,0,production
MU_15A,1.5,2020-10-23,72,48,0.23,0.1,production
MU_16A,2,2020-10-23,72,48,0.23,0,production
MU_17,3,2020-10-23,72,48,0.22,0,production
BS_13B,3,2020-10-23,72,46,0.18,0,production
BS_6,3,2020-10-23,72,47,0.21,0,production
BS_7,2.5,2020-10-23,72,47,0.2,0,production
BS_15,3,2020-10-23,72,45.36,0.18,0,production
PAM_6B,4,2020-10-23,72,46,0.38,0,production
OBX_1,4,2020-10-23,72,43,0.3,0,production
PAM_2,4,2020-10-23,72,46,0.39,0,production
PAM_4,4,2020-10-23,72,46,0.38,0,production
PAM_5,4,2020-10-23,72,45.87,0.36,0,production
Hyde_3,4,2020-10-23,72,45.13,0.34,0,production
Neuse_2,4,2020-10-23,72,45.09,0.2,0,production
Neuse_3,4,2020-10-23,72,45,0.2,0,production
Neuse_6,4,2020-10-23,72,44.07,0.16,0,production
Neuse_4,4,2020-10-23,72,45.13,0.23,0,production
Neuse_1,4,2020-10-23,72,45.5,0.27,0,production
Neuse_8,4,2020-10-23,72,44.52,0.19,0,production
PAM_3,4,2020-10-23,72,46,0.4,0,production
Hyde_5,4,2020-10-23,72,46,0.39,0,production
Hyde_4,4,2020-10-23,72,46,0.37,0,production
Hyde_2,4,2020-10-23,72,44.38,0.3,0,production
Hyde_1,4,2020-10-23,72,44,0.26,0,production
LS_1,4,2020-10-23,72,44.04,0.25,0,production
OBX_2,4,2020-10-23,72,43.45,0.3,0,production
OBX_5A,4,2020-10-23,72,41.05,0.18,0,production
OBX_6,4,2020-10-23,72,39.86,0.14,0,production
OBX_5,4,2020-10-23,72,42.35,0.21,0,production
CL_4B,4,2020-10-23,72,43,0.13,0,production
CL_2,4,2020-10-23,72,43.03,0.15,0,production
OBX_7,4,2020-10-23,72,39.66,0.12,0,production
OBX_8,4,2020-10-23,72,42.47,0.14,0,production
OBX_10B,4,2020-10-23,72,43.09,0.13,0,production
CL_1,4,2020-10-23,72,43.04,0.15,0,production
NB_4,2,2020-10-23,72,44,0.13,0,production
NB_3,2,2020-10-23,72,44,0.13,0,production
NB_1,1.5,2020-10-23,72,44,0.14,0,production
NB_2,2,2020-10-23,72,44,0.13,0,production
NB_5,4,2020-10-23,72,43.76,0.13,0,production
JB_2,2,2020-10-23,72,44,0.14,0,production
JB_1,2,2020-10-23,72,44,0.14,0,production
NR_2,1.5,2020-10-23,72,44.2,0.15,0,production
NR_8A,3,2020-10-23,72,44.01,0.15,0,production
NR_10,4,2020-10-23,72,43.84,0.14,0,production
JB_4,4,2020-10-23,72,43.97,0.13,0,production
NR_3,1.5,2020-10-23,72,45,0.16,0,production
NR_4,1.5,2020-10-23,72,44.15,0.15,0,production
NR_7,1.5,2020-10-23,72,44,0.13,0,production
NPT_1,1,2020-10-23,72,46,0.18,0.2,production
NPT_2A,1,2020-10-23,72,46,0.18,0.2,production
NPT_2B,1,2020-10-23,72,46,0.18,0.2,production
NPT_4,1.5,2020-10-23,72,45.5,0.17,0,production
NPT_5,1.5,2020-10-23,72,45.39,0.17,0,production
Bruns_3A,1.5,2020-10-23,72,35,0.12,0,production
Bruns_4,2.5,2020-10-23,72,35,0.12,0,production
Bruns_5,2,2020-10-23,72,33.22,0.1,0,production
Bruns_6,2,2020-10-23,72,33.72,0.1,0,production
NH_2,2,2020-10-23,72,32,0.1,0,production
NH_4,2.5,2020-10-23,72,32.84,0.11,0,production
PND_1,2.5,2020-10-23,72,32.03,0.11,0,production
PND_5,2.5,2020-10-23,72,31.57,0.12,0,production
PND_6,3,2020-10-23,72,31.61,0.12,0,production
Onsl_7,1.5,2020-10-23,72,31.28,0.12,0,production
Onsl_6B,1.5,2020-10-23,72,47.53,0.25,0.1,production
Onsl_5,1.5,2020-10-23,72,49.01,0.26,0.2,production
Onsl_4,1.5,2020-10-23,72,49,0.26,0.2,production
Onsl_1,3,2020-10-23,72,50,0.28,0,production
MU_5A,1.5,2020-10-23,72,49,0.26,0.2,production
MU_7,1.5,2020-10-23,72,49,0.23,0.1,production
MU_10,3,2020-10-23,72,48.74,0.23,0,production
MU_11,1,2020-10-23,72,48.86,0.23,0.6,production
MU_12,1.5,2020-10-23,72,48.59,0.23,0.1,production
MU_14,3,2020-10-23,72,48,0.23,0,production
MU_15,1.5,2020-10-23,72,48,0.22,0.1,production
MU_16B,2,2020-10-23,72,48,0.22,0,production
BS_2,3,2020-10-23,72,47.7,0.22,0,production
BS_4,3,2020-10-23,72,47,0.21,0,production
BS_3,2.5,2020-10-23,72,47,0.21,0,production
BS_5,2.5,2020-10-23,72,47,0.21,0,production
BS_8,2.5,2020-10-23,72,47,0.2,0,production
BS_9,3,2020-10-23,72,46.8,0.2,0,production
BS_11,3,2020-10-23,72,46.32,0.2,0,production
BS_13,3,2020-10-23,72,46,0.18,0,production
BS_12,2.5,2020-10-23,72,46,0.18,0,production
MU_13,3,2020-10-23,72,48,0.23,0,production
Neuse_7,4,2020-10-23,72,43.98,0.16,0,production
JB_3,4,2020-10-23,72,44,0.13,0,production
PAM_6,4,2020-10-23,72,46,0.36,0,production
PAM_7,4,2020-10-23,72,45.37,0.36,0,production
NB_6,4,2020-10-23,72,43.85,0.13,0,production
NPT_3,1.5,2020-10-23,72,45.77,0.18,0,production
NH_6,2,2020-10-23,72,32.94,0.1,0,production
NR_1,1.5,2020-10-23,72,44.04,0.15,0,production
Sandy_1,4,2020-10-23,72,43,0.25,0,production
Onsl_2,3,2020-10-23,72,49.87,0.28,0,production
NH_3,3,2020-10-23,72,32,0.1,0,production
Onsl_3,3,2020-10-23,72,49,0.27,0,production
CL_4A,4,2020-10-23,72,43.12,0.13,0,production
OBX_4A,4,2020-10-23,72,43.1,0.28,0,production
OBX_4B,4,2020-10-23,72,43.05,0.26,0,production
Stump_1,4,2020-10-23,72,43.01,0.27,0,production
OBX_9B,4,2020-10-23,72,41.97,0.19,0,production
BS_14,2.5,2020-10-23,72,46,0.18,0,production
OBX_9A,4,2020-10-23,72,43.72,0.22,0,production
OBX_10A,4,2020-10-23,72,44.37,0.24,0,production
NR_8B,3,2020-10-23,72,44,0.14,0,production
NR_6,1.5,2020-10-23,72,44,0.15,0,production
BS_1,2.5,2020-10-23,72,47.88,0.22,0,production
BS_10,2.5,2020-10-23,72,46.26,0.19,0,production
PAM_1,4,2020-10-24,24,0,0,0,production
Pungo_1,4,2020-10-24,24,0,0,0,production
Hyde_6,4,2020-10-24,24,0,0,0,production
OBX_3,4,2020-10-24,24,0,0,0,production
Bruns_1,1,2020-10-24,24,1,0,0,production
Bruns_2,1,2020-10-24,24,1,0,0,production
Bruns_7,1,2020-10-24,24,1,0,0,production
Bruns_8,4,2020-10-24,24,2,0,0,production
NHP_2,3,2020-10-24,24,1,0,0,production
PAM_6A,4,2020-10-24,24,0,0,0,production
NR_5,1.5,2020-10-24,24,0,0,0,production
NR_9,4,2020-10-24,24,0,0,0,production
JB_1A,2,2020-10-24,24,0,0,0,production
CL_3,4,2020-10-24,24,0,0,0,production
Bruns_3,1.5,2020-10-24,24,1,0,0,production
Bruns_4A,2,2020-10-24,24,1,0,0,production
NH_1,2,2020-10-24,24,1,0,0,production
NH_5,3,2020-10-24,24,1,0,0,production
NH_7,2,2020-10-24,24,1,0,0,production
PND_2,3,2020-10-24,24,1,0,0,production
PND_4,3,2020-10-24,24,1,0,0,production
PND_3,2.5,2020-10-24,24,1,0,0,production
NHP_1,2.5,2020-10-24,24,1,0,0,production
Onsl_6A,1.5,2020-10-24,24,0.04,0,0,production
MU_2,1.5,2020-10-24,24,0,0,0,production
MU_3,3,2020-10-24,24,0,0,0,production
MU_1,1.5,2020-10-24,24,0,0,0,production
MU_4,1.5,2020-10-24,24,0,0,0,production
MU_6B,3,2020-10-24,24,0,0,0,production
MU_6C,3,2020-10-24,24,0,0,0,production
MU_8,1.5,2020-10-24,24,0,0,0,production
MU_5B,1.5,2020-10-24,24,0,0,0,production
MU_9,3,2020-10-24,24,0,0,0,production
MU_6A,3,2020-10-24,24,0,0,0,production
MU_15A,1.5,2020-10-24,24,0,0,0,production
MU_16A,2,2020-10-24,24,0,0,0,production
MU_17,3,2020-10-24,24,0,0,0,production
BS_13B,3,2020-10-24,24,0,0,0,production
BS_6,3,2020-10-24,24,0,0,0,production
BS_7,2.5,2020-10-24,24,0,0,0,production
BS_15,3,2020-10-24,24,0,0,0,production
PAM_6B,4,2020-10-24,24,0,0,0,production
OBX_1,4,2020-10-24,24,0,0,0,production
PAM_2,4,2020-10-24,24,0,0,0,production
PAM_4,4,2020-10-24,24,0,0,0,production
PAM_5,4,2020-10-24,24,0,0,0,production
Hyde_3,4,2020-10-24,24,0,0,0,production
Neuse_2,4,2020-10-24,24,0,0,0,production
Neuse_3,4,2020-10-24,24,0,0,0,production
Neuse_6,4,2020-10-24,24,0,0,0,production
Neuse_4,4,2020-10-24,24,0,0,0,production
Neuse_1,4,2020-10-24,24,0,0,0,production
Neuse_8,4,2020-10-24,24,0,0,0,production
PAM_3,4,2020-10-24,24,0,0,0,production
Hyde_5,4,2020-10-24,24,0,0,0,production
Hyde_4,4,2020-10-24,24,0,0,0,production
Hyde_2,4,2020-10-24,24,0,0,0,production
Hyde_1,4,2020-10-24,24,0,0,0,production
LS_1,4,2020-10-24,24,0,0,0,production
OBX_2,4,2020-10-24,24,0,0,0,production
OBX_5A,4,2020-10-24,24,0,0,0,production
OBX_6,4,2020-10-24,24,0,0,0,production
OBX_5,4,2020-10-24,24,0,0,0,production
CL_4B,4,2020-10-24,24,0,0,0,production
CL_2,4,2020-10-24,24,0,0,0,production
OBX_7,4,2020-10-24,24,0,0,0,production
OBX_8,4,2020-10-24,24,0,0,0,production
OBX_10B,4,2020-10-24,24,0,0,0,production
CL_1,4,2020-10-24,24,0,0,0,production
NB_4,2,2020-10-24,24,0,0,0,production
NB_3,2,2020-10-24,24,0,0,0,production
NB_1,1.5,2020-10-24,24,0,0,0,production
NB_2,2,2020-10-24,24,0,0,0,production
NB_5,4,2020-10-24,24,0,0,0,production
JB_2,2,2020-10-24,24,0,0,0,production
JB_1,2,2020-10-24,24,0,0,0,production
NR_2,1.5,2020-10-24,24,0,0,0,production
NR_8A,3,2020-10-24,24,0,0,0,production
NR_10,4,2020-10-24,24,0,0,0,production
JB_4,4,2020-10-24,24,0,0,0,production
NR_3,1.5,2020-10-24,24,0,0,0,production
NR_4,1.5,2020-10-24,24,0,0,0,production
NR_7,1.5,2020-10-24,24,0,0,0,production
NPT_1,1,2020-10-24,24,0,0,0,production
NPT_2A,1,2020-10-24,24,0,0,0,production
NPT_2B,1,2020-10-24,24,0,0,0,production
NPT_4,1.5,2020-10-24,24,0,0,0,production
NPT_5,1.5,2020-10-24,24,0,0,0,production
Bruns_3A,1.5,2020-10-24,24,1,0,0,production
Bruns_4,2.5,2020-10-24,24,1,0,0,production
Bruns_5,2,2020-10-24,24,1,0,0,production
Bruns_6,2,2020-10-24,24,1,0,0,production
NH_2,2,2020-10-24,24,1,0,0,production
NH_4,2.5,2020-10-24,24,1,0,0,production
PND_1,2.5,2020-10-24,24,1,0,0,production
PND_5,2.5,2020-10-24,24,1,0,0,production
PND_6,3,2020-10-24,24,1,0,0,production
Onsl_7,1.5,2020-10-24,24,0.98,0,0,production
Onsl_6B,1.5,2020-10-24,24,0.11,0,0,production
Onsl_5,1.5,2020-10-24,24,0,0,0,production
Onsl_4,1.5,2020-10-24,24,0,0,0,production
Onsl_1,3,2020-10-24,24,0,0,0,production
MU_5A,1.5,2020-10-24,24,0,0,0,production
MU_7,1.5,2020-10-24,24,0,0,0,production
MU_10,3,2020-10-24,24,0,0,0,production
MU_11,1,2020-10-24,24,0,0,0,production
MU_12,1.5,2020-10-24,24,0,0,0,production
MU_14,3,2020-10-24,24,0,0,0,production
MU_15,1.5,2020-10-24,24,0,0,0,production
MU_16B,2,2020-10-24,24,0,0,0,production
BS_2,3,2020-10-24,24,0,0,0,production
BS_4,3,2020-10-24,24,0,0,0,production
BS_3,2.5,2020-10-24,24,0,0,0,production
BS_5,2.5,2020-10-24,24,0,0,0,production
BS_8,2.5,2020-10-24,24,0,0,0,production
BS_9,3,2020-10-24,24,0,0,0,production
BS_11,3,2020-10-24,24,0,0,0,production
BS_13,3,2020-10-24,24,0,0,0,production
BS_12,2.5,2020-10-24,24,0,0,0,production
MU_13,3,2020-10-24,24,0,0,0,production
Neuse_7,4,2020-10-24,24,0,0,0,production
JB_3,4,2020-10-24,24,0,0,0,production
PAM_6,4,2020-10-24,24,0,0,0,production
PAM_7,4,2020-10-24,24,0,0,0,production
NB_6,4,2020-10-24,24,0,0,0,production
NPT_3,1.5,2020-10-24,24,0,0,0,production
NH_6,2,2020-10-24,24,1,0,0,production
NR_1,1.5,2020-10-24,24,0,0,0,production
Sandy_1,4,2020-10-24,24,0,0,0,production
Onsl_2,3,2020-10-24,24,0,0,0,production
NH_3,3,2020-10-24,24,1,0,0,production
Onsl_3,3,2020-10-24,24,0,0,0,production
CL_4A,4,2020-10-24,24,0,0,0,production
OBX_4A,4,2020-10-24,24,0,0,0,production
OBX_4B,4,2020-10-24,24,0,0,0,production
Stump_1,4,2020-10-24,24,0,0,0,production
OBX_9B,4,2020-10-24,24,0,0,0,production
BS_14,2.5,2020-10-24,24,0,0,0,production
OBX_9A,4,2020-10-24,24,0,0,0,production
OBX_10A,4,2020-10-24,24,0,0,0,production
NR_8B,3,2020-10-24,24,0,0,0,production
NR_6,1.5,2020-10-24,24,0,0,0,production
BS_1,2.5,2020-10-24,24,0,0,0,production
BS_10,2.5,2020-10-24,24,0,0,0,production
PAM_1,4,2020-10-24,48,4,0,0,production
Pungo_1,4,2020-10-24,48,4,0,0,production
Hyde_6,4,2020-10-24,48,4,0,0,production
OBX_3,4,2020-10-24,48,2,0,0,production
Bruns_1,1,2020-10-24,48,8,0,0,production
Bruns_2,1,2020-10-24,48,7.15,0,0,production
Bruns_7,1,2020-10-24,48,7,0,0,production
Bruns_8,4,2020-10-24,48,7,0,0,production
NHP_2,3,2020-10-24,48,7,0,0,production
PAM_6A,4,2020-10-24,48,4,0,0,production
NR_5,1.5,2020-10-24,48,4,0,0,production
NR_9,4,2020-10-24,48,4,0,0,production
JB_1A,2,2020-10-24,48,4,0,0,production
CL_3,4,2020-10-24,48,4,0,0,production
Bruns_3,1.5,2020-10-24,48,7,0,0,production
Bruns_4A,2,2020-10-24,48,7,0,0,production
NH_1,2,2020-10-24,48,7,0,0,production
NH_5,3,2020-10-24,48,7,0,0,production
NH_7,2,2020-10-24,48,7,0,0,production
PND_2,3,2020-10-24,48,7,0,0,production
PND_4,3,2020-10-24,48,7,0,0,production
PND_3,2.5,2020-10-24,48,7,0,0,production
NHP_1,2.5,2020-10-24,48,7,0,0,production
Onsl_6A,1.5,2020-10-24,48,3.18,0,0,production
MU_2,1.5,2020-10-24,48,3,0,0,production
MU_3,3,2020-10-24,48,3,0,0,production
MU_1,1.5,2020-10-24,48,3,0,0,production
MU_4,1.5,2020-10-24,48,3,0,0,production
MU_6B,3,2020-10-24,48,3,0,0,production
MU_6C,3,2020-10-24,48,3,0,0,production
MU_8,1.5,2020-10-24,48,3,0,0,production
MU_5B,1.5,2020-10-24,48,3,0,0,production
MU_9,3,2020-10-24,48,3,0,0,production
MU_6A,3,2020-10-24,48,3,0,0,production
MU_15A,1.5,2020-10-24,48,3,0,0,production
MU_16A,2,2020-10-24,48,3,0,0,production
MU_17,3,2020-10-24,48,3,0,0,production
BS_13B,3,2020-10-24,48,3,0,0,production
BS_6,3,2020-10-24,48,3,0,0,production
BS_7,2.5,2020-10-24,48,3,0,0,production
BS_15,3,2020-10-24,48,3.64,0,0,production
